0.0 , 0.1376172246702101
0.01 , 0.14194360481943838
0.02 , 0.14623797200879698
0.03 , 0.15049983098921507
0.04 , 0.1547287068837233
0.05 , 0.158924145225916
0.06 , 0.16308571197475213
0.07 , 0.16721299350618848
0.08 , 0.17130559658217426
0.09 , 0.1753631482975684
0.1 , 0.17938529600557437
0.11 , 0.18337170722231408
0.12 , 0.1873220695111894
0.13 , 0.1912360903477033
0.14 , 0.1951134969654335
0.15 , 0.19895403618387028
0.16 , 0.2027574742188467
0.17 , 0.20652359647630217
0.18 , 0.21025220733013264
0.19 , 0.21394312988488942
0.2 , 0.21759620572409497
0.21 , 0.22121129464494918
0.22 , 0.22478827438020219
0.23 , 0.22832704030796822
0.24 , 0.231827505150258
0.25 , 0.23528959866099666
0.26 , 0.238713267304297
0.27 , 0.2420984739237432
0.28 , 0.24544519740343748
0.29 , 0.24875343232154887
0.3 , 0.2520231885970927
0.31 , 0.2552544911306551
0.32 , 0.25844737943976637
0.33 , 0.26160190728960664
0.34 , 0.264718142319717
0.35000000000000003 , 0.2677961656673651
0.36 , 0.27083607158820233
0.37 , 0.2738379670748282
0.38 , 0.27680197147385777
0.39 , 0.2797282161020679
0.4 , 0.28261684386217956
0.41000000000000003 , 0.2854680088588101
0.42 , 0.28828187601510913
0.43 , 0.29105862069056987
0.44 , 0.2937984283004884
0.45 , 0.29650149393751546
0.46 , 0.2991680219957319
0.47000000000000003 , 0.3017982257976498
0.48 , 0.30439232722452525
0.49 , 0.30695055635034085
0.5 , 0.3094731510798022
0.51 , 0.3119603567906658
0.52 , 0.31441242598069674
0.53 , 0.31682961791953446
0.54 , 0.3192121983057249
0.55 , 0.3215604389291564
0.56 , 0.32387461733911915
0.5700000000000001 , 0.3261550165181867
0.58 , 0.32840192456210315
0.59 , 0.33061563436583885
0.6 , 0.3327964433159605
0.61 , 0.33494465298944764
0.62 , 0.337060568859067
0.63 , 0.33914450000540397
0.64 , 0.3411967588356347
0.65 , 0.34321766080910554
0.66 , 0.34520752416977696
0.67 , 0.34716666968557164
0.68 , 0.34909542039465635
0.6900000000000001 , 0.3509941013586748
0.7000000000000001 , 0.35286303942293495
0.71 , 0.32891421069876337
0.72 , 0.3022864039546303
0.73 , 0.30443983684070025
0.74 , 0.3065335627125202
0.75 , 0.30856962585521236
0.76 , 0.31054998854060223
0.77 , 0.312476534364196
0.78 , 0.3143510714822773
0.79 , 0.3161753357465306
0.8 , 0.3179509937345627
0.81 , 0.31967964567553286
0.8200000000000001 , 0.3213628282708167
0.8300000000000001 , 0.3230020174102349
0.84 , 0.3245986307848914
0.85 , 0.3261540303980936
0.86 , 0.32766952497618573
0.87 , 0.3291463722814118
0.88 , 0.33058578132916194
0.89 , 0.33198891451214096
0.9 , 0.33335688963413407
0.91 , 0.33469078185615475
0.92 , 0.33599162555782836
0.93 , 0.3372604161169058
0.9400000000000001 , 0.3384981116098292
0.9500000000000001 , 0.33970563443626345
0.96 , 0.3408838728704958
0.97 , 0.3420336825425708
0.98 , 0.3431558878519866
0.99 , 0.3442512833167236
1.0 , 0.3453206348603164
