10000.0 ,0.28000000000000014 ,0.5200000000000004 ,-0.1374134422676767
9990.0 ,0.049999999999999996 ,0.7400000000000005 ,-0.309158963113229
9980.0 ,0.0 ,0.5800000000000004 ,-0.07198766311917863
9970.0 ,0.0 ,0.5300000000000004 ,-0.0690126947294735
9960.0 ,0.0 ,0.3350000000000002 ,-0.05735099198633632
9950.0 ,0.045 ,0.5700000000000004 ,-0.08263293550457444
9940.0 ,0.0 ,0.7200000000000005 ,0.3484777835312871
9930.0 ,0.0 ,0.6050000000000004 ,-0.07347193083568974
9920.0 ,0.0 ,0.7100000000000005 ,0.3479713351039435
9910.0 ,0.15000000000000005 ,0.7700000000000006 ,-0.31215994874723385
9900.0 ,0.0 ,0.7950000000000006 ,0.35176071804303366
9890.0 ,0.2200000000000001 ,0.6600000000000005 ,-0.1313136407099464
9880.0 ,0.1950000000000001 ,0.5400000000000004 ,-0.11809598963541527
9870.0 ,0.075 ,0.5300000000000004 ,-0.08775098671104867
9860.0 ,0.18000000000000008 ,0.5600000000000004 ,-0.1156063978345874
9850.0 ,0.30000000000000016 ,0.7900000000000006 ,-0.315908341757417
9840.0 ,0.14500000000000005 ,0.7200000000000005 ,-0.3070607588641844
9830.0 ,0.11000000000000003 ,0.5500000000000004 ,-0.09767527369507885
9820.0 ,0.30500000000000016 ,0.42000000000000026 ,-0.13733609388857285
9810.0 ,0.42000000000000026 ,0.19000000000000009 ,-0.14964000773224057
9800.0 ,0.3650000000000002 ,0.0 ,-0.1260144838222334
9790.0 ,0.2200000000000001 ,0.2100000000000001 ,-0.1044370675244295
9780.0 ,0.4550000000000003 ,0.06999999999999999 ,-0.15000692838428925
9770.0 ,0.49500000000000033 ,0.0 ,-0.15421483900892113
9760.0 ,0.5750000000000004 ,0.06499999999999999 ,-0.1740405233547722
9750.0 ,0.4900000000000003 ,0.13000000000000003 ,-0.16095591019855882
9740.0 ,0.6200000000000004 ,0.2650000000000001 ,-0.19448150429026262
9730.0 ,0.4650000000000003 ,0.13500000000000004 ,-0.15602189204754618
9720.0 ,0.6400000000000005 ,0.18500000000000008 ,-0.19331608699506808
9710.0 ,0.7950000000000006 ,0.06499999999999999 ,-0.2116922100539431
9700.0 ,0.7800000000000006 ,0.27500000000000013 ,-0.22200800013208405
9690.0 ,0.5450000000000004 ,0.29500000000000015 ,-0.18198548802497078
